//Infinity SDlogger
//Ver0.33
[Head]
SondeName=ASTD152-ALC-R02
SondeNo=0264
SensorType=D0D1T1C1C2K0U3O0TOB0
Channel=10
DelayTime=0
PreHeat=5000
MeasMode=0
BurstTime=1
BurstCnt=1
Interval=100
SampleCnt=240       
StartTime=2021/09/02 08:51:05
EndTime=2021/09/02 08:51:28
DepAdjRho=1.0250
ECA=0
ECB=1
ECDeg=25
ECCoef=0.022
CHLA=0
CHLB=1
CoefDate=2018/09/14
Ch1=-5.961372e-01,+1.973071e-04,+0.000000e+00,+0.000000e+00,+0.000000e+00,+0.000000e+00,+0.000000e+00,+0.000000e+00,
Ch2=0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,
Ch3=-5.407705e+00,+1.068870e-03,-1.252488e-08,+2.881406e-13,-3.487612e-18,+2.526831e-23,+0.000000e+00,+0.000000e+00,
Ch4=+2.693202e-02,+3.729464e+01,+6.225620e-03,+0.000000e+00,+0.000000e+00,+0.000000e+00,+0.000000e+00,+0.000000e+00,
Ch5=0.000000000e00,1.0000000000000,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,
Ch6=-5.052272e+00,+7.654957e-03,+0.000000e+00,+0.000000e+00,+0.000000e+00,+0.000000e+00,+0.000000e+00,+0.000000e+00,
Ch7=-9.188115e+00,+1.410404e-02,+8.214787e-08,-3.744463e-14,+0.000000e+00,+0.000000e+00,+0.000000e+00,+0.000000e+00,
Ch8=-4.257055e+01,+2.166971e+06,-5.303950e+03,+1.189900e-02,+4.000000e-03,+1.082000e-04,-1.197542779128,1.0235408368619,
Ch9=-5.589018e+00,+1.068669e-03,-1.261244e-08,+2.910993e-13,-3.523354e-18,+2.534095e-23,+0.000000e+00,+0.000000e+00,
Ch10=0.000000000e00,3.484000000e-03,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,
BuzzerEN=0
BuzzerInterval=1
COMMENT= 
SensorType2=06070303000202020302
BuzzerNumber=1
DepM=0
CondDepB=0
FilmNo=175120BA
[Item]
日付情報,時刻情報,深度 [m],水温 [℃],塩分 [ ],電導度 [mS/cm],EC25 [μS/cm],Density [kg/m^3],σT [ ],Chl-Flu. [ppb],Chl-a [μg/l],濁度中ﾚﾝｼﾞ [FTU],DO [%],DO [mg/l],電池電圧 [V],
2021/09/02,08:51:21,-0.5176,28.356,21.445,36.484,33975.428,1012.124,12.126,0.50,0.50,0.91,77.18,5.311,7.54,
2021/09/02,08:51:21,-0.4979,28.358,21.445,36.485,33975.019,1012.123,12.125,0.50,0.50,0.88,77.19,5.312,7.53,
2021/09/02,08:51:21,-0.4979,28.359,21.445,36.486,33975.195,1012.123,12.125,0.51,0.51,0.88,77.16,5.310,7.54,
2021/09/02,08:51:21,-0.4979,28.359,21.445,36.486,33975.219,1012.123,12.125,0.51,0.51,0.91,77.20,5.313,7.54,
2021/09/02,08:51:21,-0.4979,28.360,21.444,36.486,33974.884,1012.123,12.125,0.52,0.52,0.94,77.22,5.314,7.54,
2021/09/02,08:51:22,-0.4979,28.361,21.444,36.486,33974.202,1012.122,12.124,0.53,0.53,0.95,77.20,5.312,7.54,
2021/09/02,08:51:22,-0.4979,28.362,21.442,36.485,33971.864,1012.121,12.123,0.51,0.51,0.98,77.18,5.311,7.57,
2021/09/02,08:51:22,-0.4979,28.364,21.443,36.487,33972.824,1012.121,12.123,0.49,0.49,0.97,77.10,5.305,7.54,
2021/09/02,08:51:22,-0.4979,28.371,21.441,36.488,33968.809,1012.117,12.119,0.48,0.48,0.94,77.11,5.306,7.54,
2021/09/02,08:51:22,-0.4979,28.376,21.439,36.489,33966.217,1012.114,12.116,0.48,0.48,0.91,77.15,5.309,7.54,
2021/09/02,08:51:22,-0.5176,28.380,21.438,36.490,33964.767,1012.112,12.114,0.49,0.49,0.88,77.17,5.310,7.53,
2021/09/02,08:51:22,-0.4979,28.379,21.439,36.491,33965.648,1012.112,12.115,0.50,0.50,0.87,77.18,5.311,7.53,
2021/09/02,08:51:22,-0.4979,28.379,21.440,36.493,33967.678,1012.114,12.116,0.49,0.49,0.88,77.16,5.310,7.53,
2021/09/02,08:51:22,-0.4979,28.378,21.440,36.492,33967.853,1012.114,12.116,0.49,0.49,0.88,77.17,5.310,7.55,
2021/09/02,08:51:22,-0.5176,28.377,21.441,36.493,33969.273,1012.115,12.117,0.47,0.47,0.88,77.10,5.306,7.54,
2021/09/02,08:51:23,-0.4979,28.377,21.441,36.492,33968.747,1012.115,12.117,0.48,0.48,0.88,77.14,5.308,7.54,
2021/09/02,08:51:23,-0.4979,28.376,21.442,36.494,33970.814,1012.116,12.118,0.49,0.49,0.90,77.20,5.312,7.54,
2021/09/02,08:51:23,-0.4979,28.377,21.442,36.494,33970.737,1012.116,12.118,0.50,0.50,0.88,77.14,5.308,7.54,
2021/09/02,08:51:23,-0.4979,28.375,21.442,36.493,33970.476,1012.116,12.118,0.51,0.51,0.87,77.11,5.306,7.55,
2021/09/02,08:51:23,-0.4979,28.375,21.441,36.492,33968.985,1012.115,12.117,0.50,0.50,0.87,77.01,5.299,7.54,
2021/09/02,08:51:23,-0.4979,28.375,21.444,36.495,33972.765,1012.117,12.120,0.50,0.50,0.87,77.08,5.304,7.54,
2021/09/02,08:51:23,-0.4979,28.374,21.442,36.492,33970.701,1012.117,12.119,0.47,0.47,0.87,77.17,5.310,7.54,
2021/09/02,08:51:23,-0.4979,28.370,21.441,36.488,33969.690,1012.117,12.119,0.48,0.48,0.88,77.13,5.308,7.55,
2021/09/02,08:51:23,-0.4979,28.363,21.444,36.488,33973.599,1012.121,12.123,0.48,0.48,0.90,77.22,5.314,7.54,
2021/09/02,08:51:23,-0.4783,28.362,21.444,36.487,33974.336,1012.122,12.124,0.48,0.48,0.91,77.13,5.307,7.54,
2021/09/02,08:51:24,-0.4979,28.362,21.445,36.488,33975.259,1012.122,12.125,0.47,0.47,0.94,77.11,5.306,7.54,
2021/09/02,08:51:24,-0.4979,28.360,21.447,36.490,33977.803,1012.124,12.126,0.47,0.47,0.94,77.14,5.308,7.52,
2021/09/02,08:51:24,-0.4979,28.355,21.449,36.489,33981.340,1012.128,12.130,0.48,0.48,0.94,77.09,5.305,7.55,
2021/09/02,08:51:24,-0.5176,28.350,21.453,36.492,33987.024,1012.132,12.134,0.49,0.49,0.91,77.12,5.307,7.55,
2021/09/02,08:51:24,-0.4979,28.351,21.454,36.494,33988.758,1012.133,12.135,0.49,0.49,0.88,77.15,5.309,7.54,
2021/09/02,08:51:24,-0.4979,28.362,21.450,36.497,33983.236,1012.127,12.129,0.48,0.48,0.90,77.01,5.300,7.54,
2021/09/02,08:51:24,-0.4979,28.370,21.446,36.496,33977.144,1012.121,12.123,0.48,0.48,0.91,77.18,5.312,7.54,
2021/09/02,08:51:24,-0.4979,28.373,21.446,36.498,33976.632,1012.120,12.122,0.47,0.47,0.91,77.08,5.305,7.54,
2021/09/02,08:51:24,-0.5176,28.370,21.447,36.497,33977.952,1012.121,12.124,0.47,0.47,0.90,77.09,5.305,7.54,
2021/09/02,08:51:24,-0.5176,28.363,21.449,36.496,33981.216,1012.125,12.127,0.47,0.47,0.88,77.13,5.309,7.54,
2021/09/02,08:51:25,-0.4979,28.358,21.453,36.497,33986.524,1012.130,12.132,0.48,0.48,0.88,77.14,5.309,7.52,
2021/09/02,08:51:25,-0.4979,28.352,21.455,36.498,33990.847,1012.133,12.135,0.48,0.48,0.87,77.12,5.307,7.53,
2021/09/02,08:51:25,-0.4979,28.352,21.456,36.498,33991.404,1012.134,12.136,0.48,0.48,0.88,77.14,5.308,7.54,
2021/09/02,08:51:25,-0.4979,28.354,21.455,36.498,33990.288,1012.133,12.135,0.47,0.47,0.90,77.01,5.299,7.54,
2021/09/02,08:51:25,-0.5176,28.355,21.455,36.499,33990.163,1012.132,12.134,0.47,0.47,0.91,77.08,5.304,7.54,
2021/09/02,08:51:25,-0.4979,28.356,21.455,36.499,33989.914,1012.132,12.134,0.48,0.48,0.90,77.02,5.299,7.55,
2021/09/02,08:51:25,-0.4979,28.357,21.454,36.499,33989.289,1012.131,12.133,0.49,0.49,0.91,77.08,5.303,7.54,
2021/09/02,08:51:25,-0.4979,28.358,21.453,36.498,33986.994,1012.130,12.132,0.48,0.48,0.91,77.05,5.302,7.54,
2021/09/02,08:51:25,-0.4979,28.360,21.453,36.499,33986.409,1012.129,12.131,0.47,0.47,0.88,77.06,5.303,7.54,
2021/09/02,08:51:25,-0.4979,28.360,21.453,36.500,33987.648,1012.130,12.132,0.47,0.47,0.88,77.07,5.304,7.54,
2021/09/02,08:51:26,-0.4979,28.359,21.451,36.495,33983.855,1012.128,12.130,0.47,0.47,0.88,77.07,5.304,7.53,
2021/09/02,08:51:26,-0.4979,28.357,21.450,36.493,33983.468,1012.128,12.130,0.48,0.48,0.90,77.04,5.303,7.53,
2021/09/02,08:51:26,-0.4979,28.356,21.453,36.497,33987.716,1012.131,12.133,0.51,0.51,0.90,77.07,5.305,7.53,
2021/09/02,08:51:26,-0.4979,28.357,21.453,36.498,33987.493,1012.130,12.132,0.51,0.51,0.90,77.02,5.301,7.54,
2021/09/02,08:51:26,-0.4979,28.363,21.450,36.497,33982.492,1012.126,12.128,0.48,0.48,0.88,77.01,5.299,7.54,
2021/09/02,08:51:26,-0.4783,28.367,21.450,36.499,33982.512,1012.125,12.127,0.47,0.47,0.87,77.01,5.299,7.53,
2021/09/02,08:51:26,-0.4979,28.371,21.448,36.500,33979.979,1012.122,12.124,0.47,0.47,0.87,77.07,5.304,7.54,
2021/09/02,08:51:26,-0.4979,28.384,21.443,36.501,33971.705,1012.114,12.116,0.49,0.49,0.87,76.97,5.297,7.53,
2021/09/02,08:51:26,-0.4979,28.386,21.441,36.499,33967.967,1012.112,12.114,0.50,0.50,0.91,76.97,5.297,7.54,
2021/09/02,08:51:26,-0.4783,28.375,21.442,36.493,33970.739,1012.116,12.119,0.47,0.47,0.92,77.01,5.300,7.54,
2021/09/02,08:51:27,-0.4979,28.366,21.444,36.490,33974.354,1012.121,12.123,0.47,0.47,0.95,77.07,5.304,7.52,
2021/09/02,08:51:27,-0.4783,28.365,21.446,36.493,33977.478,1012.123,12.125,0.47,0.47,0.94,77.00,5.299,7.53,
2021/09/02,08:51:27,-0.4979,28.365,21.446,36.492,33976.335,1012.122,12.124,0.47,0.47,0.92,76.96,5.296,7.53,
2021/09/02,08:51:27,-0.4783,28.375,21.443,36.494,33971.250,1012.117,12.119,0.47,0.47,0.95,76.93,5.294,7.54,
2021/09/02,08:51:27,-0.4783,28.384,21.438,36.493,33964.739,1012.111,12.113,0.47,0.47,0.95,77.02,5.300,7.53,
2021/09/02,08:51:27,-0.4979,28.389,21.436,36.493,33961.158,1012.107,12.109,0.47,0.47,0.97,76.95,5.296,7.53,
2021/09/02,08:51:27,-0.4979,28.395,21.428,36.484,33949.047,1012.099,12.102,0.47,0.47,0.92,76.95,5.297,7.54,
2021/09/02,08:51:27,-0.4979,28.408,21.381,36.421,33880.901,1012.060,12.062,0.47,0.47,0.85,76.98,5.300,7.54,
2021/09/02,08:51:27,-0.4979,28.433,21.380,36.438,33878.678,1012.052,12.054,0.45,0.45,0.77,76.99,5.302,7.54,
2021/09/02,08:51:27,-0.5176,28.448,21.371,36.435,33865.437,1012.040,12.043,0.48,0.48,0.72,76.98,5.301,7.54,
2021/09/02,08:51:28,-0.5176,28.448,21.353,36.407,33839.601,1012.027,12.029,0.49,0.49,0.70,76.99,5.301,7.54,
2021/09/02,08:51:28,-0.5176,28.454,20.785,35.533,33023.410,1011.601,11.603,0.49,0.49,0.64,76.94,5.313,7.54,
2021/09/02,08:51:28,-0.5764,28.463,4.280,8.299,7711.529,999.302,-0.696,0.47,0.47,0.68,76.90,5.819,7.54,
2021/09/02,08:51:28,-0.5764,28.445,1.592,3.278,3047.102,997.300,-2.698,0.48,0.48,71.15,76.86,5.904,7.54,
2021/09/02,08:51:28,-0.5764,28.411,0.805,1.712,1592.666,996.719,-3.278,0.31,0.31,697.74,76.95,5.938,7.54,
2021/09/02,08:51:28,-0.5764,28.396,0.709,1.516,1410.496,996.652,-3.345,0.77,0.77,254.85,76.97,5.939,7.54,
2021/09/02,08:51:28,-0.5764,28.382,0.673,1.442,1342.030,996.629,-3.368,0.15,0.15,57.40,76.94,5.932,7.54,
2021/09/02,08:51:28,-0.5764,28.355,0.608,1.307,1217.425,996.588,-3.409,0.02,0.02,13.95,76.85,5.925,7.54,
2021/09/02,08:51:28,-0.5764,28.307,0.556,1.199,1117.309,996.563,-3.434,-0.02,-0.02,4.00,76.85,5.926,7.54,
2021/09/02,08:51:28,-0.5764,28.267,0.962,2.025,1889.229,996.879,-3.118,-0.02,-0.02,1.54,76.86,5.913,7.54,
