//Infinity SDlogger
//Ver0.33
[Head]
SondeName=ASTD152-ALC-R02
SondeNo=0264
SensorType=D0D1T1C1C2K0U3O0TOB0
Channel=10
DelayTime=0
PreHeat=5000
MeasMode=0
BurstTime=1
BurstCnt=1
Interval=100
SampleCnt=230       
StartTime=2021/09/02 12:50:33
EndTime=2021/09/02 12:50:55
DepAdjRho=1.0250
ECA=0
ECB=1
ECDeg=25
ECCoef=0.022
CHLA=0
CHLB=1
CoefDate=2018/09/14
Ch1=-5.961372e-01,+1.973071e-04,+0.000000e+00,+0.000000e+00,+0.000000e+00,+0.000000e+00,+0.000000e+00,+0.000000e+00,
Ch2=0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,
Ch3=-5.407705e+00,+1.068870e-03,-1.252488e-08,+2.881406e-13,-3.487612e-18,+2.526831e-23,+0.000000e+00,+0.000000e+00,
Ch4=+2.693202e-02,+3.729464e+01,+6.225620e-03,+0.000000e+00,+0.000000e+00,+0.000000e+00,+0.000000e+00,+0.000000e+00,
Ch5=0.000000000e00,1.0000000000000,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,
Ch6=-5.052272e+00,+7.654957e-03,+0.000000e+00,+0.000000e+00,+0.000000e+00,+0.000000e+00,+0.000000e+00,+0.000000e+00,
Ch7=-9.188115e+00,+1.410404e-02,+8.214787e-08,-3.744463e-14,+0.000000e+00,+0.000000e+00,+0.000000e+00,+0.000000e+00,
Ch8=-4.257055e+01,+2.166971e+06,-5.303950e+03,+1.189900e-02,+4.000000e-03,+1.082000e-04,-1.197542779128,1.0235408368619,
Ch9=-5.589018e+00,+1.068669e-03,-1.261244e-08,+2.910993e-13,-3.523354e-18,+2.534095e-23,+0.000000e+00,+0.000000e+00,
Ch10=0.000000000e00,3.484000000e-03,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,
BuzzerEN=0
BuzzerInterval=1
COMMENT= 
SensorType2=06070303000202020302
BuzzerNumber=1
DepM=0
CondDepB=0
FilmNo=175120BA
[Item]
日付情報,時刻情報,深度 [m],水温 [℃],塩分 [ ],電導度 [mS/cm],EC25 [μS/cm],Density [kg/m^3],σT [ ],Chl-Flu. [ppb],Chl-a [μg/l],濁度中ﾚﾝｼﾞ [FTU],DO [%],DO [mg/l],電池電圧 [V],
2021/09/02,12:50:49,-0.4194,30.432,33.603,56.731,50674.507,1020.530,20.531,0.21,0.21,0.92,99.93,6.217,7.53,
2021/09/02,12:50:49,-0.3998,30.433,33.601,56.729,50672.569,1020.528,20.530,0.19,0.19,0.94,99.95,6.218,7.49,
2021/09/02,12:50:49,-0.4194,30.434,33.601,56.731,50672.549,1020.528,20.530,0.21,0.21,0.91,99.91,6.215,7.52,
2021/09/02,12:50:49,-0.4194,30.435,33.600,56.730,50670.794,1020.527,20.529,0.24,0.24,0.90,99.95,6.218,7.52,
2021/09/02,12:50:49,-0.3998,30.436,33.600,56.731,50671.177,1020.527,20.528,0.28,0.28,0.88,99.94,6.217,7.51,
2021/09/02,12:50:50,-0.3998,30.436,33.600,56.731,50670.788,1020.526,20.528,0.24,0.24,0.88,100.01,6.222,7.53,
2021/09/02,12:50:50,-0.3998,30.436,33.602,56.733,50672.625,1020.528,20.529,0.22,0.22,0.88,100.01,6.222,7.53,
2021/09/02,12:50:50,-0.4194,30.436,33.601,56.732,50672.071,1020.527,20.529,0.21,0.21,0.85,100.02,6.223,7.51,
2021/09/02,12:50:50,-0.3998,30.436,33.601,56.732,50672.434,1020.528,20.529,0.23,0.23,0.85,100.00,6.221,7.53,
2021/09/02,12:50:50,-0.4194,30.435,33.601,56.731,50671.922,1020.527,20.529,0.25,0.25,0.87,99.99,6.220,7.55,
2021/09/02,12:50:50,-0.4194,30.435,33.601,56.732,50672.437,1020.528,20.529,0.24,0.24,0.90,99.95,6.218,7.53,
2021/09/02,12:50:50,-0.3998,30.434,33.603,56.733,50674.289,1020.529,20.531,0.22,0.22,0.88,99.92,6.217,7.49,
2021/09/02,12:50:50,-0.4194,30.436,33.603,56.734,50674.688,1020.529,20.531,0.21,0.21,0.85,99.95,6.218,7.53,
2021/09/02,12:50:50,-0.4194,30.436,33.602,56.734,50673.263,1020.528,20.530,0.21,0.21,0.84,99.99,6.221,7.51,
2021/09/02,12:50:50,-0.4194,30.438,33.601,56.733,50671.211,1020.526,20.528,0.21,0.21,0.85,100.05,6.224,7.52,
2021/09/02,12:50:51,-0.3998,30.440,33.601,56.736,50671.561,1020.526,20.528,0.24,0.24,0.87,100.10,6.227,7.53,
2021/09/02,12:50:51,-0.3998,30.443,33.598,56.735,50667.775,1020.523,20.525,0.24,0.24,0.87,100.14,6.230,7.51,
2021/09/02,12:50:51,-0.3998,30.445,33.599,56.738,50668.770,1020.523,20.525,0.24,0.24,0.88,100.03,6.222,7.53,
2021/09/02,12:50:51,-0.4194,30.444,33.599,56.737,50668.725,1020.523,20.525,0.22,0.22,0.87,99.90,6.214,7.54,
2021/09/02,12:50:51,-0.3998,30.443,33.600,56.739,50670.688,1020.524,20.526,0.22,0.22,0.87,99.87,6.212,7.51,
2021/09/02,12:50:51,-0.4194,30.442,33.602,56.740,50673.209,1020.526,20.528,0.21,0.21,0.85,99.90,6.214,7.55,
2021/09/02,12:50:51,-0.3998,30.442,33.601,56.738,50671.913,1020.525,20.527,0.21,0.21,0.88,99.97,6.218,7.51,
2021/09/02,12:50:51,-0.4194,30.441,33.603,56.741,50674.354,1020.527,20.529,0.21,0.21,0.92,100.00,6.220,7.53,
2021/09/02,12:50:51,-0.4194,30.441,33.602,56.739,50673.438,1020.526,20.528,0.21,0.21,0.95,100.08,6.226,7.54,
2021/09/02,12:50:51,-0.4194,30.441,33.605,56.742,50676.415,1020.528,20.530,0.22,0.22,0.95,100.06,6.224,7.53,
2021/09/02,12:50:52,-0.3998,30.440,33.605,56.742,50677.160,1020.529,20.531,0.21,0.21,0.97,100.05,6.223,7.52,
2021/09/02,12:50:52,-0.4194,30.440,33.605,56.742,50677.435,1020.529,20.531,0.21,0.21,1.01,100.02,6.221,7.51,
2021/09/02,12:50:52,-0.3998,30.440,33.607,56.744,50679.175,1020.530,20.532,0.21,0.21,1.02,99.99,6.219,7.55,
2021/09/02,12:50:52,-0.4194,30.440,33.606,56.744,50678.439,1020.529,20.531,0.23,0.23,1.01,100.00,6.220,7.53,
2021/09/02,12:50:52,-0.3998,30.441,33.608,56.747,50680.883,1020.531,20.533,0.24,0.24,0.92,100.05,6.223,7.49,
2021/09/02,12:50:52,-0.3998,30.440,33.608,56.746,50680.518,1020.531,20.533,0.24,0.24,0.90,100.01,6.221,7.53,
2021/09/02,12:50:52,-0.4194,30.440,33.608,56.747,50680.874,1020.531,20.533,0.24,0.24,0.88,99.87,6.212,7.52,
2021/09/02,12:50:52,-0.4194,30.441,33.607,56.746,50679.948,1020.530,20.532,0.24,0.24,0.88,99.92,6.215,7.53,
2021/09/02,12:50:52,-0.4194,30.441,33.608,56.747,50680.437,1020.530,20.532,0.24,0.24,0.88,100.07,6.224,7.54,
2021/09/02,12:50:52,-0.3998,30.441,33.608,56.747,50680.632,1020.530,20.532,0.24,0.24,0.90,100.01,6.220,7.53,
2021/09/02,12:50:53,-0.3998,30.441,33.608,56.747,50680.713,1020.531,20.532,0.24,0.24,0.91,100.00,6.220,7.51,
2021/09/02,12:50:53,-0.4194,30.441,33.609,56.749,50681.993,1020.531,20.533,0.25,0.25,0.91,100.06,6.224,7.52,
2021/09/02,12:50:53,-0.3998,30.442,33.608,56.748,50680.603,1020.530,20.532,0.28,0.28,0.91,100.05,6.223,7.54,
2021/09/02,12:50:53,-0.3998,30.441,33.607,56.746,50679.268,1020.530,20.532,0.31,0.31,0.90,100.01,6.220,7.52,
2021/09/02,12:50:53,-0.4194,30.441,33.608,56.747,50681.130,1020.531,20.533,0.28,0.28,0.94,100.11,6.227,7.52,
2021/09/02,12:50:53,-0.3998,30.441,33.608,56.747,50680.917,1020.531,20.532,0.24,0.24,0.94,100.08,6.224,7.52,
2021/09/02,12:50:53,-0.4194,30.441,33.610,56.751,50683.671,1020.532,20.534,0.24,0.24,0.92,100.10,6.226,7.53,
2021/09/02,12:50:53,-0.4194,30.446,33.608,56.753,50680.056,1020.528,20.530,0.23,0.23,0.92,100.05,6.224,7.54,
2021/09/02,12:50:53,-0.3998,30.448,33.605,56.750,50676.283,1020.526,20.528,0.23,0.23,0.90,100.02,6.223,7.52,
2021/09/02,12:50:53,-0.4390,30.445,33.605,56.748,50676.949,1020.527,20.529,0.21,0.21,0.88,100.02,6.222,7.53,
2021/09/02,12:50:54,-0.3998,30.446,33.606,56.750,50678.486,1020.528,20.530,0.20,0.20,0.90,100.16,6.232,7.53,
2021/09/02,12:50:54,-0.3998,30.447,33.608,56.753,50679.846,1020.528,20.530,0.21,0.21,0.88,100.10,6.228,7.52,
2021/09/02,12:50:54,-0.3998,30.444,33.609,56.751,50681.616,1020.530,20.532,0.21,0.21,0.88,100.08,6.227,7.52,
2021/09/02,12:50:54,-0.3998,30.440,33.607,56.746,50680.232,1020.530,20.532,0.22,0.22,0.88,100.17,6.232,7.54,
2021/09/02,12:50:54,-0.3998,30.438,33.606,56.741,50678.061,1020.530,20.532,0.19,0.19,0.90,100.25,6.238,7.53,
2021/09/02,12:50:54,-0.3998,30.439,33.611,56.750,50685.281,1020.534,20.536,0.20,0.20,0.87,100.15,6.232,7.51,
2021/09/02,12:50:54,-0.4194,30.441,33.611,56.752,50685.070,1020.533,20.535,0.20,0.20,0.85,100.08,6.227,7.53,
2021/09/02,12:50:54,-0.4194,30.441,33.607,56.747,50680.092,1020.530,20.532,0.21,0.21,0.85,100.05,6.226,7.53,
2021/09/02,12:50:54,-0.4194,30.442,33.607,56.747,50679.371,1020.530,20.531,0.21,0.21,0.85,100.15,6.233,7.52,
2021/09/02,12:50:54,-0.4194,30.451,33.603,56.751,50673.657,1020.523,20.525,0.20,0.20,0.84,100.22,6.237,7.53,
2021/09/02,12:50:55,-0.4194,30.460,33.597,56.751,50664.744,1020.516,20.518,0.21,0.21,0.81,100.26,6.239,7.53,
2021/09/02,12:50:55,-0.4194,30.463,33.593,56.747,50659.137,1020.512,20.514,0.21,0.21,0.80,100.11,6.230,7.52,
2021/09/02,12:50:55,-0.4194,30.457,33.587,56.732,50651.467,1020.509,20.511,0.20,0.20,0.80,99.99,6.222,7.53,
2021/09/02,12:50:55,-0.4194,30.449,33.595,56.736,50662.853,1020.518,20.520,0.19,0.19,0.74,100.01,6.223,7.51,
2021/09/02,12:50:55,-0.4194,30.442,33.583,56.711,50647.086,1020.511,20.513,0.18,0.18,0.68,99.99,6.222,7.52,
2021/09/02,12:50:55,-0.4194,30.432,33.584,56.702,50648.847,1020.515,20.517,0.18,0.18,0.71,99.94,6.218,7.52,
2021/09/02,12:50:55,-0.4194,30.417,33.581,56.682,50646.510,1020.519,20.521,0.18,0.18,0.71,99.96,6.217,7.53,
2021/09/02,12:50:55,-0.4194,30.401,33.590,56.680,50659.955,1020.531,20.533,0.19,0.19,0.75,99.82,6.207,7.53,
2021/09/02,12:50:55,-0.4194,30.391,33.598,56.681,50671.302,1020.540,20.542,0.18,0.18,0.77,99.99,6.217,7.53,
2021/09/02,12:50:55,-0.4194,30.387,33.601,56.681,50675.036,1020.544,20.545,0.18,0.18,0.75,99.88,6.211,7.53,
