//Infinity SDlogger
//Ver0.33
[Head]
SondeName=ASTD152-ALC-R02
SondeNo=0264
SensorType=D0D1T1C1C2K0U3O0TOB0
Channel=10
DelayTime=0
PreHeat=5000
MeasMode=0
BurstTime=1
BurstCnt=1
Interval=100
SampleCnt=210       
StartTime=2021/09/02 07:55:56
EndTime=2021/09/02 07:56:16
DepAdjRho=1.0250
ECA=0
ECB=1
ECDeg=25
ECCoef=0.022
CHLA=0
CHLB=1
CoefDate=2018/09/14
Ch1=-5.961372e-01,+1.973071e-04,+0.000000e+00,+0.000000e+00,+0.000000e+00,+0.000000e+00,+0.000000e+00,+0.000000e+00,
Ch2=0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,
Ch3=-5.407705e+00,+1.068870e-03,-1.252488e-08,+2.881406e-13,-3.487612e-18,+2.526831e-23,+0.000000e+00,+0.000000e+00,
Ch4=+2.693202e-02,+3.729464e+01,+6.225620e-03,+0.000000e+00,+0.000000e+00,+0.000000e+00,+0.000000e+00,+0.000000e+00,
Ch5=0.000000000e00,1.0000000000000,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,
Ch6=-5.052272e+00,+7.654957e-03,+0.000000e+00,+0.000000e+00,+0.000000e+00,+0.000000e+00,+0.000000e+00,+0.000000e+00,
Ch7=-9.188115e+00,+1.410404e-02,+8.214787e-08,-3.744463e-14,+0.000000e+00,+0.000000e+00,+0.000000e+00,+0.000000e+00,
Ch8=-4.257055e+01,+2.166971e+06,-5.303950e+03,+1.189900e-02,+4.000000e-03,+1.082000e-04,-1.197542779128,1.0235408368619,
Ch9=-5.589018e+00,+1.068669e-03,-1.261244e-08,+2.910993e-13,-3.523354e-18,+2.534095e-23,+0.000000e+00,+0.000000e+00,
Ch10=0.000000000e00,3.484000000e-03,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,
BuzzerEN=0
BuzzerInterval=1
COMMENT= 
SensorType2=06070303000202020302
BuzzerNumber=1
DepM=0
CondDepB=0
FilmNo=175120BA
[Item]
日付情報,時刻情報,深度 [m],水温 [℃],塩分 [ ],電導度 [mS/cm],EC25 [μS/cm],Density [kg/m^3],σT [ ],Chl-Flu. [ppb],Chl-a [μg/l],濁度中ﾚﾝｼﾞ [FTU],DO [%],DO [mg/l],電池電圧 [V],
2021/09/02,07:56:12,-0.4390,28.673,32.503,53.317,49330.559,1020.297,20.299,0.39,0.39,0.58,62.83,4.050,7.55,
2021/09/02,07:56:12,-0.4390,28.675,32.502,53.317,49328.668,1020.295,20.297,0.40,0.40,0.54,62.77,4.046,7.54,
2021/09/02,07:56:12,-0.4390,28.676,32.502,53.318,49328.434,1020.295,20.297,0.41,0.41,0.54,62.73,4.044,7.55,
2021/09/02,07:56:12,-0.4390,28.675,32.502,53.317,49328.493,1020.295,20.297,0.39,0.39,0.55,62.70,4.041,7.54,
2021/09/02,07:56:12,-0.4390,28.675,32.501,53.315,49327.205,1020.294,20.296,0.38,0.38,0.58,62.67,4.039,7.56,
2021/09/02,07:56:13,-0.4390,28.673,32.501,53.313,49326.895,1020.295,20.297,0.38,0.38,0.58,62.68,4.040,7.55,
2021/09/02,07:56:13,-0.4587,28.671,32.503,53.314,49330.123,1020.297,20.299,0.37,0.37,0.60,62.61,4.036,7.54,
2021/09/02,07:56:13,-0.4587,28.670,32.506,53.317,49334.082,1020.300,20.302,0.38,0.38,0.61,62.60,4.035,7.55,
2021/09/02,07:56:13,-0.4390,28.669,32.506,53.318,49335.109,1020.300,20.302,0.35,0.35,0.61,62.55,4.032,7.55,
2021/09/02,07:56:13,-0.4587,28.670,32.508,53.321,49336.985,1020.301,20.303,0.32,0.32,0.60,62.55,4.032,7.54,
2021/09/02,07:56:13,-0.4390,28.669,32.509,53.320,49338.190,1020.302,20.304,0.31,0.31,0.60,62.51,4.029,7.54,
2021/09/02,07:56:13,-0.4390,28.670,32.509,53.322,49338.785,1020.302,20.304,0.33,0.33,0.58,62.52,4.029,7.55,
2021/09/02,07:56:13,-0.4587,28.669,32.511,53.325,49341.560,1020.304,20.306,0.34,0.34,0.57,62.51,4.029,7.55,
2021/09/02,07:56:13,-0.4390,28.669,32.510,53.323,49340.385,1020.303,20.305,0.35,0.35,0.57,62.48,4.027,7.55,
2021/09/02,07:56:13,-0.4390,28.670,32.509,53.321,49337.798,1020.302,20.304,0.34,0.34,0.55,62.47,4.027,7.54,
2021/09/02,07:56:14,-0.4587,28.669,32.508,53.320,49337.362,1020.302,20.304,0.35,0.35,0.57,62.46,4.026,7.55,
2021/09/02,07:56:14,-0.4587,28.670,32.504,53.314,49331.583,1020.298,20.300,0.34,0.34,0.58,62.45,4.025,7.54,
2021/09/02,07:56:14,-0.4587,28.667,32.503,53.311,49331.082,1020.299,20.301,0.33,0.33,0.60,62.41,4.023,7.54,
2021/09/02,07:56:14,-0.4587,28.664,32.503,53.307,49331.126,1020.300,20.302,0.31,0.31,0.58,62.41,4.023,7.55,
2021/09/02,07:56:14,-0.4390,28.659,32.505,53.305,49333.274,1020.302,20.304,0.32,0.32,0.57,62.40,4.022,7.54,
2021/09/02,07:56:14,-0.4587,28.655,32.509,53.307,49339.982,1020.307,20.309,0.32,0.32,0.54,62.35,4.018,7.53,
2021/09/02,07:56:14,-0.4587,28.651,32.511,53.306,49342.528,1020.310,20.312,0.31,0.31,0.53,62.32,4.017,7.55,
2021/09/02,07:56:14,-0.4587,28.650,32.512,53.307,49344.699,1020.311,20.313,0.31,0.31,0.53,62.32,4.016,7.53,
2021/09/02,07:56:14,-0.4390,28.650,32.511,53.305,49342.132,1020.310,20.312,0.31,0.31,0.53,62.35,4.018,7.54,
2021/09/02,07:56:14,-0.4587,28.651,32.511,53.307,49343.222,1020.310,20.312,0.31,0.31,0.53,62.25,4.012,7.55,
2021/09/02,07:56:15,-0.4587,28.651,32.511,53.306,49343.049,1020.310,20.312,0.35,0.35,0.55,62.24,4.011,7.54,
2021/09/02,07:56:15,-0.4390,28.651,32.511,53.306,49342.417,1020.310,20.312,0.39,0.39,0.55,62.21,4.009,7.55,
2021/09/02,07:56:15,-0.4587,28.651,32.509,53.304,49340.605,1020.309,20.311,0.39,0.39,0.57,62.16,4.005,7.55,
2021/09/02,07:56:15,-0.4390,28.650,32.511,53.306,49343.206,1020.310,20.312,0.38,0.38,0.54,62.14,4.004,7.54,
2021/09/02,07:56:15,-0.4390,28.651,32.512,53.307,49343.681,1020.310,20.312,0.37,0.37,0.51,62.12,4.003,7.55,
2021/09/02,07:56:15,-0.4587,28.652,32.511,53.308,49343.238,1020.310,20.312,0.36,0.36,0.51,62.14,4.004,7.55,
2021/09/02,07:56:15,-0.4390,28.655,32.511,53.311,49343.023,1020.309,20.311,0.34,0.34,0.58,62.12,4.003,7.55,
2021/09/02,07:56:15,-0.4587,28.657,32.508,53.308,49338.797,1020.306,20.308,0.36,0.36,0.68,62.10,4.002,7.54,
2021/09/02,07:56:15,-0.4390,28.658,32.511,53.313,49342.081,1020.308,20.309,0.34,0.34,0.61,62.12,4.003,7.55,
2021/09/02,07:56:15,-0.4390,28.659,32.509,53.310,49338.707,1020.305,20.307,0.30,0.30,0.53,62.09,4.001,7.54,
2021/09/02,07:56:16,-0.4587,28.656,32.511,53.310,49342.268,1020.308,20.310,0.28,0.28,0.50,62.14,4.004,7.54,
2021/09/02,07:56:16,-0.4587,28.653,32.510,53.307,49341.206,1020.308,20.310,0.32,0.32,0.54,62.10,4.001,7.55,
2021/09/02,07:56:16,-0.4587,28.653,32.512,53.309,49344.029,1020.310,20.312,0.34,0.34,0.57,62.08,4.000,7.55,
2021/09/02,07:56:16,-0.4390,28.656,32.497,53.291,49323.291,1020.298,20.299,0.31,0.31,0.54,62.10,4.001,7.54,
2021/09/02,07:56:16,-0.4783,28.671,32.481,53.281,49299.838,1020.280,20.282,0.31,0.31,0.50,62.07,4.000,7.54,
2021/09/02,07:56:16,-0.4587,28.681,32.465,53.269,49278.388,1020.265,20.267,0.30,0.30,0.50,62.02,3.997,7.55,
2021/09/02,07:56:16,-0.4587,28.683,32.464,53.270,49276.680,1020.264,20.266,0.30,0.30,0.57,62.08,4.001,7.55,
2021/09/02,07:56:16,-0.4587,28.678,32.469,53.271,49283.431,1020.269,20.271,0.32,0.32,0.84,62.05,3.999,7.55,
2021/09/02,07:56:16,-0.4587,28.683,32.466,53.272,49279.637,1020.266,20.268,0.30,0.30,0.53,62.05,3.998,7.55,
2021/09/02,07:56:16,-0.4587,28.683,32.471,53.279,49286.072,1020.269,20.271,0.31,0.31,0.51,62.01,3.995,7.55,
