"","date","time","depth","water_temp","salinity","conductivity","ec25","density","sT","chl_f","chl_a","tur_range","do","weiss_do","v","gg_do"
"85","2021/09/02","12:39:54",-0.4783,29.965,32.11,54.019,48700.34,1019.571,19.573,0.28,0.28,0.77,102.59,6.462,7.53,NA
"86","2021/09/02","12:39:54",-0.4783,29.958,32.11,54.012,48699.95,1019.573,19.575,0.28,0.28,0.8,102.58,6.462,7.51,NA
"87","2021/09/02","12:39:54",-0.4783,29.955,32.12,54.025,48714.346,1019.582,19.584,0.27,0.27,0.84,102.62,6.463,7.51,NA
"88","2021/09/02","12:39:54",-0.4783,29.951,32.124,54.026,48720.271,1019.587,19.589,0.28,0.28,0.85,102.57,6.459,7.51,NA
"89","2021/09/02","12:39:54",-0.4783,29.946,32.123,54.02,48718.381,1019.587,19.589,0.28,0.28,0.84,102.64,6.463,7.54,NA
"90","2021/09/02","12:39:55",-0.4783,29.943,32.119,54.011,48713.797,1019.585,19.587,0.27,0.27,0.8,102.7,6.467,7.52,NA
"91","2021/09/02","12:39:55",-0.4783,29.943,32.111,53.998,48702.683,1019.579,19.581,0.29,0.29,0.78,102.63,6.462,7.53,NA
"92","2021/09/02","12:39:55",-0.4783,29.946,32.112,54.004,48704.448,1019.579,19.581,0.29,0.29,0.77,102.69,6.465,7.52,NA
"93","2021/09/02","12:39:55",-0.4783,29.947,32.122,54.02,48717.83,1019.586,19.588,0.28,0.28,0.8,102.68,6.463,7.53,NA
"94","2021/09/02","12:39:55",-0.4783,29.948,32.118,54.014,48712.059,1019.583,19.585,0.3,0.3,0.81,102.72,6.466,7.54,NA
"95","2021/09/02","12:39:55",NA,29.953,32.11,54.007,48700.672,1019.575,19.577,0.28,0.28,0.81,102.73,6.467,7.52,NA
"96","2021/09/02","12:39:55",-0.4783,29.955,32.113,54.014,48704.549,1019.577,19.579,0.28,0.28,0.81,102.69,6.466,7.54,NA
"97","2021/09/02","12:39:55",-0.4783,29.955,32.124,54.03,48719.123,1019.584,19.587,0.26,0.26,0.78,102.63,6.462,7.52,NA
"98","2021/09/02","12:39:55",-0.4783,29.957,32.132,54.044,48729.868,1019.59,19.592,0.26,0.26,0.81,102.7,6.465,7.54,NA
"99","2021/09/02","12:39:55",NA,29.959,32.13,54.044,48727.976,1019.588,19.59,0.28,0.28,0.78,102.52,6.452,7.55,NA
"100","2021/09/02","12:39:56",-0.4783,29.962,32.127,54.042,48723.219,1019.585,19.587,0.28,0.28,0.78,102.62,6.459,7.53,NA
"101","2021/09/02","12:39:56",-0.4783,29.966,32.118,54.033,48711.363,1019.577,19.579,0.28,0.28,0.77,102.81,6.471,7.53,NA
"102","2021/09/02","12:39:56",-0.4783,29.971,32.124,54.046,48718.058,1019.579,19.581,0.29,0.29,0.74,102.82,6.472,7.53,NA
"103","2021/09/02","12:39:56",NA,29.976,32.121,54.046,48713.802,1019.575,19.578,0.3,0.3,0.74,102.69,6.464,7.53,NA
"104","2021/09/02","12:39:56",-0.4783,29.978,32.099,54.016,48684.305,1019.558,19.56,0.32,0.32,0.71,102.65,6.463,7.53,NA
"105","2021/09/02","12:39:56",-0.4783,29.979,32.08,53.988,48658.003,1019.544,19.546,0.33,0.33,0.74,102.7,6.466,7.54,NA
"106","2021/09/02","12:39:56",-0.4783,29.976,32.088,53.998,48670.237,1019.551,19.553,0.31,0.31,0.75,102.68,6.464,7.54,NA
"107","2021/09/02","12:39:56",-0.4783,29.972,32.099,54.009,48684.381,1019.56,19.562,0.3,0.3,0.75,102.61,6.459,7.53,NA
"108","2021/09/02","12:39:56",-0.4783,29.972,32.097,54.007,48681.71,1019.559,19.561,0.31,0.31,0.74,102.62,6.46,7.53,NA
"109","2021/09/02","12:39:56",-0.4783,29.97,32.092,53.998,48675.874,1019.556,19.558,0.29,0.29,0.77,102.65,6.462,7.54,NA
"110","2021/09/02","12:39:57",-0.4783,29.967,32.092,53.995,48675.956,1019.557,19.559,0.28,0.28,0.75,102.63,6.462,7.53,NA
"111","2021/09/02","12:39:57",-0.4783,29.963,32.095,53.995,48679.997,1019.56,19.563,0.26,0.26,0.75,102.69,6.464,7.54,NA
"112","2021/09/02","12:39:57",-0.4783,29.961,32.101,54.002,48688.035,1019.565,19.568,0.27,0.27,0.75,102.72,6.465,7.54,NA
"113","2021/09/02","12:39:57",-0.4783,29.962,32.099,54,48685.896,1019.564,19.566,0.31,0.31,0.74,102.62,6.458,7.53,NA
"114","2021/09/02","12:39:57",-0.4783,29.96,32.089,53.984,48672.632,1019.557,19.559,0.31,0.31,0.75,102.6,6.457,7.53,NA
"115","2021/09/02","12:39:57",NA,29.958,32.085,53.975,48666.848,1019.555,19.557,0.29,0.29,0.75,102.78,6.468,7.53,NA
"116","2021/09/02","12:39:57",NA,29.957,32.088,53.978,48670.839,1019.557,19.559,0.28,0.28,0.74,102.73,6.465,7.53,NA
"117","2021/09/02","12:39:57",-0.4783,29.956,32.098,53.992,48684.3,1019.565,19.567,0.28,0.28,0.75,102.76,6.467,7.52,NA
"118","2021/09/02","12:39:57",NA,29.957,32.102,54,48690.013,1019.568,19.57,0.28,0.28,0.74,102.84,6.471,7.54,NA
"119","2021/09/02","12:39:57",-0.4783,29.958,32.086,53.976,48667.629,1019.555,19.557,0.28,0.28,0.75,102.68,6.461,7.52,NA
