"","date","time","depth","water_temp","salinity","conductivity","ec25","density","sT","chl_f","chl_a","tur_range","do","weiss_do","v","gg_do"
"103","2021/09/02","11:08:12",NA,29.154,34.362,56.523,51790.281,1021.531,21.534,0.19,0.19,0.81,95.21,6,7.54,NA
"104","2021/09/02","11:08:12",NA,29.116,34.387,56.52,51827.183,1021.563,21.565,0.21,0.21,0.8,95.21,6.004,7.55,NA
"105","2021/09/02","11:08:12",NA,29.11,34.365,56.482,51798.358,1021.548,21.551,0.2,0.2,0.8,95.2,6.012,7.53,NA
"106","2021/09/02","11:08:12",NA,29.147,34.328,56.467,51745.655,1021.508,21.511,0.21,0.21,0.81,95.37,6.029,7.55,NA
"107","2021/09/02","11:08:12",-0.5961,29.204,34.291,56.472,51690.468,1021.461,21.463,0.19,0.19,0.82,95.39,6.035,7.53,NA
"108","2021/09/02","11:08:12",-0.5961,29.253,34.246,56.457,51626.983,1021.411,21.414,0.18,0.18,0.85,95.52,6.046,7.52,NA
"109","2021/09/02","11:08:12",-0.5961,29.217,34.251,56.427,51636.438,1021.427,21.429,0.18,0.18,0.81,95.43,6.037,7.53,NA
"110","2021/09/02","11:08:13",-0.5961,29.179,34.29,56.444,51691.986,1021.469,21.471,0.18,0.18,0.82,95.45,6.035,7.53,NA
"111","2021/09/02","11:08:13",-0.5961,29.172,34.303,56.457,51710.493,1021.481,21.484,0.18,0.18,0.84,95.58,6.041,7.54,NA
"112","2021/09/02","11:08:13",-0.5961,29.23,34.288,56.494,51684.51,1021.45,21.452,0.18,0.18,0.84,95.43,6.031,7.55,NA
"113","2021/09/02","11:08:13",-0.5961,29.299,34.242,56.499,51617.539,1021.392,21.395,0.19,0.19,0.77,95.49,6.034,7.53,NA
"114","2021/09/02","11:08:13",-0.5961,29.362,34.221,56.534,51584.3,1021.356,21.358,0.18,0.18,0.78,95.34,6.024,7.54,NA
"115","2021/09/02","11:08:13",NA,29.343,34.246,56.552,51619.995,1021.381,21.384,0.19,0.19,0.77,95.32,6.022,7.54,NA
"116","2021/09/02","11:08:13",-0.5961,29.326,34.242,56.528,51615.202,1021.383,21.386,0.19,0.19,0.75,95.23,6.014,7.55,NA
"117","2021/09/02","11:08:13",-0.5961,29.312,34.237,56.505,51609.35,1021.384,21.387,0.2,0.2,0.81,95.11,6.006,7.54,NA
"118","2021/09/02","11:08:13",-0.5961,29.283,34.268,56.52,51653.446,1021.417,21.42,0.21,0.21,0.8,95.09,6.004,7.54,NA
"119","2021/09/02","11:08:13",-0.5961,29.263,34.279,56.517,51670.628,1021.432,21.435,0.21,0.21,0.8,95.03,6,7.54,NA
"120","2021/09/02","11:08:14",-0.5961,29.271,34.237,56.463,51612.918,1021.398,21.4,0.21,0.21,0.84,95.02,6.001,7.52,NA
"121","2021/09/02","11:08:14",-0.5961,29.274,34.232,56.459,51606.315,1021.393,21.396,0.21,0.21,0.88,95.11,6.007,7.55,NA
"122","2021/09/02","11:08:14",-0.5961,29.271,34.245,56.475,51623.507,1021.404,21.406,0.21,0.21,0.91,95.19,6.011,7.54,NA
"123","2021/09/02","11:08:14",NA,29.265,34.244,56.467,51623.082,1021.405,21.408,0.19,0.19,0.92,95.05,6.003,7.55,NA
"124","2021/09/02","11:08:14",-0.5961,29.258,34.238,56.45,51615.274,1021.403,21.406,0.22,0.22,0.91,95.09,6.008,7.55,NA
