//Infinity SDlogger
//Ver0.33
[Head]
SondeName=ASTD152-ALC-R02
SondeNo=0264
SensorType=D0D1T1C1C2K0U3O0TOB0
Channel=10
DelayTime=0
PreHeat=5000
MeasMode=0
BurstTime=1
BurstCnt=1
Interval=100
SampleCnt=530       
StartTime=2021/09/02 08:33:48
EndTime=2021/09/02 08:34:40
DepAdjRho=1.0250
ECA=0
ECB=1
ECDeg=25
ECCoef=0.022
CHLA=0
CHLB=1
CoefDate=2018/09/14
Ch1=-5.961372e-01,+1.973071e-04,+0.000000e+00,+0.000000e+00,+0.000000e+00,+0.000000e+00,+0.000000e+00,+0.000000e+00,
Ch2=0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,
Ch3=-5.407705e+00,+1.068870e-03,-1.252488e-08,+2.881406e-13,-3.487612e-18,+2.526831e-23,+0.000000e+00,+0.000000e+00,
Ch4=+2.693202e-02,+3.729464e+01,+6.225620e-03,+0.000000e+00,+0.000000e+00,+0.000000e+00,+0.000000e+00,+0.000000e+00,
Ch5=0.000000000e00,1.0000000000000,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,
Ch6=-5.052272e+00,+7.654957e-03,+0.000000e+00,+0.000000e+00,+0.000000e+00,+0.000000e+00,+0.000000e+00,+0.000000e+00,
Ch7=-9.188115e+00,+1.410404e-02,+8.214787e-08,-3.744463e-14,+0.000000e+00,+0.000000e+00,+0.000000e+00,+0.000000e+00,
Ch8=-4.257055e+01,+2.166971e+06,-5.303950e+03,+1.189900e-02,+4.000000e-03,+1.082000e-04,-1.197542779128,1.0235408368619,
Ch9=-5.589018e+00,+1.068669e-03,-1.261244e-08,+2.910993e-13,-3.523354e-18,+2.534095e-23,+0.000000e+00,+0.000000e+00,
Ch10=0.000000000e00,3.484000000e-03,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,
BuzzerEN=0
BuzzerInterval=1
COMMENT= 
SensorType2=06070303000202020302
BuzzerNumber=1
DepM=0
CondDepB=0
FilmNo=175120BA
[Item]
日付情報,時刻情報,深度 [m],水温 [℃],塩分 [ ],電導度 [mS/cm],EC25 [μS/cm],Density [kg/m^3],σT [ ],Chl-Flu. [ppb],Chl-a [μg/l],濁度中ﾚﾝｼﾞ [FTU],DO [%],DO [mg/l],電池電圧 [V],
2021/09/02,08:34:04,-0.3998,28.522,30.559,50.321,46702.180,1018.889,18.890,1.16,1.16,1.09,73.13,4.770,7.54,
2021/09/02,08:34:04,-0.4194,28.523,30.564,50.328,46708.312,1018.892,18.893,1.14,1.14,1.14,72.90,4.755,7.54,
2021/09/02,08:34:04,-0.3802,28.524,30.558,50.322,46701.235,1018.888,18.889,1.13,1.13,1.07,72.74,4.744,7.55,
2021/09/02,08:34:04,-0.3998,28.526,30.560,50.326,46703.043,1018.888,18.890,1.14,1.14,1.00,72.52,4.729,7.54,
2021/09/02,08:34:05,-0.3802,28.531,30.573,50.350,46720.899,1018.896,18.898,1.09,1.09,0.95,72.41,4.722,7.52,
2021/09/02,08:34:05,-0.3802,28.529,30.585,50.365,46736.768,1018.906,18.907,1.11,1.11,0.92,72.26,4.712,7.54,
2021/09/02,08:34:05,-0.3802,28.531,30.571,50.346,46717.689,1018.895,18.896,1.06,1.06,0.88,72.06,4.700,7.53,
2021/09/02,08:34:05,-0.3802,28.529,30.570,50.343,46716.123,1018.894,18.896,1.03,1.03,0.85,71.91,4.690,7.55,
2021/09/02,08:34:05,-0.3605,28.532,30.601,50.392,46759.044,1018.917,18.919,1.05,1.05,0.85,71.79,4.682,7.54,
2021/09/02,08:34:05,-0.3409,28.535,30.682,50.514,46868.791,1018.977,18.978,1.11,1.11,0.92,71.63,4.670,7.53,
2021/09/02,08:34:05,-0.3409,28.535,30.700,50.540,46893.936,1018.991,18.992,1.16,1.16,1.05,71.56,4.665,7.54,
2021/09/02,08:34:05,-0.3409,28.532,30.700,50.538,46894.203,1018.991,18.993,1.29,1.29,1.24,71.42,4.656,7.54,
2021/09/02,08:34:05,-0.3409,28.532,30.702,50.540,46895.788,1018.992,18.994,1.38,1.38,1.44,71.31,4.649,7.54,
2021/09/02,08:34:05,-0.3409,28.535,30.715,50.563,46914.455,1019.002,19.003,1.45,1.45,1.52,71.20,4.641,7.54,
2021/09/02,08:34:06,-0.3409,28.536,30.720,50.570,46920.227,1019.005,19.006,1.48,1.48,1.59,71.02,4.630,7.53,
2021/09/02,08:34:06,-0.3409,28.538,30.725,50.580,46927.919,1019.008,19.010,1.48,1.48,1.69,70.95,4.625,7.54,
2021/09/02,08:34:06,-0.3409,28.537,30.729,50.585,46932.208,1019.011,19.012,1.49,1.49,1.89,70.77,4.613,7.54,
2021/09/02,08:34:06,-0.3213,28.537,30.747,50.612,46957.603,1019.025,19.026,1.53,1.53,2.18,70.65,4.605,7.54,
2021/09/02,08:34:06,-0.3213,28.539,30.770,50.648,46988.737,1019.041,19.043,1.58,1.58,2.57,70.52,4.596,7.55,
2021/09/02,08:34:06,-0.3409,28.539,30.805,50.698,47036.249,1019.068,19.069,1.62,1.62,2.86,70.39,4.586,7.54,
2021/09/02,08:34:06,-0.3213,28.540,30.828,50.733,47067.405,1019.085,19.086,1.68,1.68,3.17,70.32,4.581,7.54,
2021/09/02,08:34:06,-0.3213,28.541,30.840,50.751,47083.216,1019.093,19.094,1.75,1.75,3.67,70.28,4.578,7.54,
2021/09/02,08:34:06,-0.3016,28.541,30.861,50.783,47112.645,1019.109,19.110,1.86,1.86,4.28,70.32,4.580,7.54,
2021/09/02,08:34:06,-0.3016,28.543,30.926,50.880,47201.304,1019.157,19.159,2.08,2.08,5.38,70.26,4.574,7.54,
2021/09/02,08:34:07,-0.3016,28.545,30.938,50.899,47216.728,1019.165,19.167,2.46,2.46,6.80,70.12,4.564,7.55,
2021/09/02,08:34:07,-0.3016,28.547,30.916,50.869,47186.944,1019.148,19.150,2.77,2.77,7.10,70.09,4.563,7.54,
2021/09/02,08:34:07,-0.2820,28.548,30.965,50.942,47253.697,1019.185,19.186,3.08,3.08,7.41,70.04,4.558,7.54,
2021/09/02,08:34:07,-0.2820,28.551,30.982,50.969,47276.106,1019.196,19.198,3.43,3.43,8.27,69.98,4.554,7.54,
2021/09/02,08:34:07,-0.2820,28.553,30.995,50.991,47294.747,1019.206,19.207,3.84,3.84,9.50,69.88,4.547,7.55,
2021/09/02,08:34:07,-0.2820,28.554,31.013,51.018,47317.872,1019.218,19.220,4.26,4.26,10.68,69.92,4.549,7.54,
2021/09/02,08:34:07,-0.2624,28.555,31.020,51.030,47328.107,1019.224,19.225,4.39,4.39,11.77,69.94,4.550,7.53,
2021/09/02,08:34:07,-0.2820,28.556,31.007,51.012,47310.362,1019.214,19.215,4.51,4.51,11.92,69.86,4.545,7.54,
2021/09/02,08:34:07,-0.2624,28.557,30.988,50.985,47284.563,1019.199,19.201,4.60,4.60,11.33,69.93,4.550,7.54,
2021/09/02,08:34:07,-0.2624,28.558,30.980,50.973,47272.929,1019.193,19.194,4.59,4.59,11.19,69.84,4.544,7.55,
2021/09/02,08:34:08,-0.2624,28.558,30.977,50.970,47269.793,1019.191,19.192,4.53,4.53,11.42,69.80,4.542,7.55,
2021/09/02,08:34:08,-0.2624,28.562,30.985,50.985,47280.424,1019.196,19.197,4.51,4.51,11.65,69.79,4.541,7.54,
2021/09/02,08:34:08,-0.2624,28.567,31.007,51.022,47308.817,1019.210,19.211,4.65,4.65,12.20,69.79,4.540,7.54,
2021/09/02,08:34:08,-0.2624,28.572,30.999,51.015,47298.039,1019.203,19.204,4.99,4.99,13.65,69.75,4.537,7.55,
2021/09/02,08:34:08,-0.2624,28.574,30.938,50.927,47214.531,1019.156,19.157,6.13,6.13,19.06,69.74,4.538,7.54,
2021/09/02,08:34:08,-0.2428,28.577,30.922,50.906,47192.660,1019.143,19.144,7.26,7.26,24.76,69.80,4.542,7.55,
2021/09/02,08:34:08,-0.2428,28.577,30.953,50.953,47235.476,1019.167,19.168,7.91,7.91,30.16,69.80,4.541,7.54,
2021/09/02,08:34:08,-0.2231,28.577,30.931,50.920,47205.493,1019.150,19.151,9.08,9.08,34.71,69.77,4.540,7.54,
2021/09/02,08:34:08,-0.2231,28.575,30.910,50.887,47176.503,1019.135,19.136,10.59,10.59,37.38,69.77,4.540,7.53,
2021/09/02,08:34:08,-0.2428,28.576,30.911,50.889,47177.773,1019.135,19.136,11.09,11.09,42.90,69.76,4.539,7.54,
2021/09/02,08:34:09,-0.2231,28.577,30.913,50.892,47179.980,1019.136,19.137,11.38,11.38,55.23,69.81,4.543,7.54,
2021/09/02,08:34:09,-0.2231,28.577,30.911,50.890,47177.560,1019.135,19.136,12.95,12.95,77.75,69.73,4.537,7.55,
2021/09/02,08:34:09,-0.2428,28.578,30.914,50.895,47181.535,1019.137,19.138,15.70,15.70,98.91,69.79,4.541,7.55,
2021/09/02,08:34:09,-0.2428,28.579,30.908,50.888,47173.290,1019.132,19.133,17.36,17.36,109.34,69.77,4.540,7.54,
2021/09/02,08:34:09,-0.2231,28.580,30.900,50.878,47163.237,1019.126,19.127,17.92,17.92,113.23,69.65,4.532,7.54,
2021/09/02,08:34:09,-0.2231,28.583,30.897,50.876,47158.816,1019.123,19.124,18.66,18.66,119.28,69.67,4.534,7.54,
2021/09/02,08:34:09,-0.2231,28.585,30.890,50.868,47148.458,1019.117,19.118,19.67,19.67,125.06,69.53,4.525,7.54,
2021/09/02,08:34:09,-0.2231,28.588,30.886,50.864,47143.020,1019.113,19.114,20.22,20.22,127.81,69.49,4.522,7.55,
2021/09/02,08:34:09,-0.2231,28.592,30.891,50.875,47149.130,1019.115,19.116,21.14,21.14,135.44,69.37,4.514,7.54,
2021/09/02,08:34:09,-0.2231,28.583,30.941,50.940,47217.760,1019.156,19.156,22.71,22.71,155.23,69.29,4.508,7.55,
2021/09/02,08:34:10,-0.2231,28.575,31.048,51.091,47365.196,1019.239,19.240,24.32,24.32,196.68,69.21,4.500,7.52,
2021/09/02,08:34:10,-0.2035,28.574,31.158,51.250,47514.163,1019.321,19.322,30.76,30.76,248.11,69.06,4.488,7.55,
2021/09/02,08:34:10,-0.1839,28.572,31.286,51.436,47689.007,1019.418,19.419,31.61,31.61,263.56,69.01,4.481,7.55,
2021/09/02,08:34:10,-0.1642,28.570,31.307,51.466,47717.591,1019.435,19.435,40.72,40.72,382.34,68.87,4.472,7.54,
2021/09/02,08:34:10,-0.1839,28.571,31.280,51.426,47679.914,1019.414,19.414,49.22,49.22,455.31,68.74,4.464,7.56,
2021/09/02,08:34:10,-0.1642,28.572,31.262,51.400,47655.401,1019.400,19.401,52.66,52.66,482.35,68.65,4.458,7.55,
2021/09/02,08:34:10,-0.1642,28.575,31.236,51.366,47620.131,1019.380,19.380,53.69,53.69,479.94,68.51,4.450,7.54,
2021/09/02,08:34:10,-0.1642,28.576,31.235,51.365,47618.504,1019.378,19.379,53.68,53.68,463.54,68.36,4.440,7.56,
2021/09/02,08:34:10,-0.1642,28.578,31.248,51.386,47637.137,1019.388,19.389,53.84,53.84,451.58,68.26,4.433,7.55,
2021/09/02,08:34:10,-0.1642,28.582,31.252,51.396,47642.064,1019.390,19.390,54.40,54.40,455.96,68.16,4.426,7.55,
2021/09/02,08:34:11,-0.1642,28.583,31.254,51.400,47644.414,1019.391,19.391,56.54,56.54,487.56,68.05,4.419,7.56,
2021/09/02,08:34:11,-0.1642,28.585,31.257,51.406,47648.530,1019.392,19.393,59.30,59.30,537.98,67.94,4.412,7.55,
2021/09/02,08:34:11,-0.1839,28.585,31.264,51.416,47657.256,1019.397,19.398,60.86,60.86,584.92,67.84,4.405,7.57,
2021/09/02,08:34:11,-0.1839,28.586,31.270,51.427,47665.911,1019.402,19.402,61.09,61.09,620.30,67.65,4.393,7.57,
2021/09/02,08:34:11,-0.1839,28.585,31.277,51.436,47675.010,1019.407,19.408,58.89,58.89,636.38,67.59,4.388,7.57,
2021/09/02,08:34:11,-0.1839,28.587,31.279,51.439,47677.526,1019.408,19.409,56.40,56.40,642.12,67.52,4.384,7.56,
2021/09/02,08:34:11,-0.2035,28.585,31.270,51.426,47665.726,1019.402,19.403,54.36,54.36,653.18,67.41,4.377,7.57,
2021/09/02,08:34:11,-0.1839,28.585,31.281,51.441,47680.694,1019.410,19.411,52.49,52.49,672.95,67.32,4.371,7.57,
2021/09/02,08:34:11,-0.1839,28.585,31.284,51.445,47684.768,1019.412,19.413,50.15,50.15,694.10,67.22,4.364,7.57,
2021/09/02,08:34:11,-0.2035,28.582,31.287,51.448,47689.681,1019.416,19.417,45.78,45.78,693.99,67.10,4.356,7.57,
2021/09/02,08:34:12,-0.2035,28.580,31.312,51.482,47722.889,1019.435,19.435,41.67,41.67,639.14,66.96,4.346,7.56,
2021/09/02,08:34:12,-0.2035,28.580,31.332,51.512,47750.874,1019.450,19.451,40.25,40.25,577.35,66.66,4.327,7.57,
2021/09/02,08:34:12,-0.2035,28.580,31.343,51.527,47765.409,1019.458,19.459,38.22,38.22,559.25,66.35,4.306,7.56,
2021/09/02,08:34:12,-0.2035,28.578,31.346,51.530,47769.880,1019.461,19.462,39.64,39.64,556.93,65.98,4.282,7.56,
2021/09/02,08:34:12,-0.2035,28.577,31.348,51.533,47773.057,1019.463,19.464,47.77,47.77,610.36,65.73,4.266,7.57,
2021/09/02,08:34:12,-0.2035,28.578,31.350,51.536,47775.612,1019.464,19.465,123.51,123.51,1080.35,65.53,4.253,7.56,
2021/09/02,08:34:12,-0.1839,28.577,31.352,51.537,47777.262,1019.466,19.466,291.26,291.26,1257.39,65.19,4.230,7.56,
2021/09/02,08:34:12,-0.2035,28.577,31.352,51.537,47777.487,1019.466,19.467,410.26,410.26,1257.39,64.97,4.216,7.56,
2021/09/02,08:34:12,-0.2035,28.576,31.353,51.538,47779.083,1019.467,19.468,495.08,495.08,1257.39,64.79,4.205,7.57,
2021/09/02,08:34:12,-0.2035,28.576,31.350,51.535,47775.892,1019.465,19.466,496.62,496.62,1257.39,64.61,4.194,7.58,
2021/09/02,08:34:13,-0.1839,28.576,31.348,51.531,47772.371,1019.463,19.464,492.66,492.66,1257.39,64.50,4.187,7.57,
2021/09/02,08:34:13,-0.2035,28.576,31.345,51.527,47768.984,1019.461,19.462,401.20,401.20,1257.39,64.35,4.177,7.56,
2021/09/02,08:34:13,-0.1839,28.576,31.344,51.525,47767.523,1019.461,19.461,237.26,237.26,1257.39,64.20,4.168,7.56,
2021/09/02,08:34:13,-0.2035,28.577,31.346,51.529,47769.747,1019.461,19.462,188.49,188.49,1257.39,64.07,4.159,7.58,
2021/09/02,08:34:13,-0.1839,28.576,31.347,51.530,47771.306,1019.463,19.463,255.94,255.94,1257.39,63.93,4.150,7.58,
2021/09/02,08:34:13,-0.1839,28.576,31.351,51.535,47776.614,1019.466,19.466,306.12,306.12,1257.39,63.77,4.139,7.59,
2021/09/02,08:34:13,-0.2035,28.576,31.352,51.536,47777.687,1019.466,19.467,298.62,298.62,1257.39,63.57,4.126,7.59,
2021/09/02,08:34:13,-0.1839,28.576,31.352,51.537,47778.294,1019.467,19.467,288.52,288.52,1257.39,63.39,4.114,7.58,
2021/09/02,08:34:13,-0.1839,28.576,31.354,51.539,47780.491,1019.468,19.469,296.44,296.44,1257.39,63.23,4.104,7.58,
2021/09/02,08:34:13,-0.1642,28.576,31.356,51.542,47783.276,1019.469,19.470,311.10,311.10,1257.39,63.12,4.096,7.59,
2021/09/02,08:34:14,-0.1446,28.575,31.356,51.542,47783.769,1019.470,19.470,331.47,331.47,1257.39,62.95,4.086,7.58,
2021/09/02,08:34:14,-0.1446,28.576,31.360,51.549,47788.592,1019.472,19.473,378.57,378.57,1257.39,62.85,4.079,7.60,
2021/09/02,08:34:14,-0.1446,28.578,31.358,51.547,47785.973,1019.470,19.471,437.84,437.84,1257.39,62.69,4.069,7.59,
2021/09/02,08:34:14,-0.1446,28.579,31.354,51.543,47780.897,1019.467,19.468,466.81,466.81,1257.39,62.61,4.063,7.59,
2021/09/02,08:34:14,-0.1250,28.580,31.349,51.536,47773.994,1019.463,19.464,476.88,476.88,1257.39,62.47,4.054,7.58,
2021/09/02,08:34:14,-0.1250,28.580,31.349,51.535,47773.175,1019.463,19.463,484.60,484.60,1257.39,62.37,4.048,7.59,
2021/09/02,08:34:14,-0.1446,28.579,31.349,51.536,47774.307,1019.464,19.464,489.90,489.90,1257.39,62.32,4.045,7.59,
2021/09/02,08:34:14,-0.1250,28.578,31.354,51.542,47780.788,1019.467,19.468,492.68,492.68,1257.39,62.25,4.040,7.60,
2021/09/02,08:34:14,-0.1250,28.578,31.354,51.542,47781.123,1019.468,19.468,496.08,496.08,1257.39,62.18,4.036,7.60,
2021/09/02,08:34:14,-0.1446,28.578,31.354,51.542,47780.516,1019.467,19.468,496.62,496.62,1257.39,62.10,4.030,7.60,
2021/09/02,08:34:15,-0.1446,28.578,31.354,51.542,47780.617,1019.467,19.468,496.62,496.62,1257.39,62.04,4.027,7.59,
2021/09/02,08:34:15,-0.1446,28.578,31.353,51.539,47778.766,1019.466,19.467,496.62,496.62,1257.39,61.99,4.023,7.60,
2021/09/02,08:34:15,-0.1250,28.579,31.351,51.537,47775.909,1019.465,19.465,496.62,496.62,1257.39,61.95,4.021,7.59,
2021/09/02,08:34:15,-0.1446,28.579,31.347,51.533,47771.555,1019.462,19.463,496.62,496.62,1257.39,61.89,4.017,7.59,
2021/09/02,08:34:15,-0.1446,28.579,31.346,51.531,47769.901,1019.461,19.462,496.62,496.62,1257.39,61.94,4.020,7.59,
2021/09/02,08:34:15,-0.1446,28.578,31.345,51.529,47768.289,1019.460,19.461,496.62,496.62,1257.39,61.91,4.018,7.59,
2021/09/02,08:34:15,-0.1446,28.578,31.346,51.530,47769.241,1019.461,19.462,496.62,496.62,1257.39,61.88,4.017,7.59,
2021/09/02,08:34:15,-0.1446,28.577,31.345,51.528,47768.307,1019.461,19.461,496.62,496.62,1257.39,61.83,4.013,7.61,
2021/09/02,08:34:15,-0.1446,28.577,31.347,51.530,47770.625,1019.462,19.463,496.62,496.62,1257.39,61.86,4.015,7.61,
2021/09/02,08:34:15,-0.1446,28.578,31.345,51.529,47769.018,1019.461,19.462,478.96,478.96,1257.39,61.89,4.017,7.61,
2021/09/02,08:34:16,-0.1446,28.579,31.345,51.529,47767.846,1019.460,19.461,362.88,362.88,1257.39,61.85,4.014,7.61,
2021/09/02,08:34:16,-0.1446,28.579,31.345,51.529,47767.584,1019.460,19.460,260.70,260.70,1257.39,61.83,4.013,7.61,
2021/09/02,08:34:16,-0.1642,28.581,31.342,51.526,47763.912,1019.457,19.458,156.69,156.69,1257.39,61.81,4.012,7.59,
2021/09/02,08:34:16,-0.1642,28.580,31.330,51.508,47747.446,1019.448,19.449,74.42,74.42,1037.35,61.81,4.012,7.61,
2021/09/02,08:34:16,-0.2035,28.579,31.304,51.470,47713.169,1019.430,19.431,35.09,35.09,422.11,61.80,4.012,7.61,
2021/09/02,08:34:16,-0.2231,28.578,31.279,51.433,47679.076,1019.411,19.412,15.52,15.52,157.15,61.78,4.011,7.59,
2021/09/02,08:34:16,-0.2428,28.585,31.242,51.385,47628.290,1019.381,19.382,7.54,7.54,61.76,61.81,4.014,7.59,
2021/09/02,08:34:16,-0.2820,28.588,31.194,51.316,47561.621,1019.343,19.344,4.55,4.55,28.52,61.73,4.010,7.60,
2021/09/02,08:34:16,-0.3016,28.593,31.131,51.229,47476.367,1019.295,19.296,3.11,3.11,15.70,61.80,4.016,7.58,
2021/09/02,08:34:16,-0.3409,28.593,31.082,51.156,47408.737,1019.257,19.259,2.35,2.35,9.67,61.83,4.019,7.60,
2021/09/02,08:34:17,-0.3998,28.589,30.928,50.926,47199.336,1019.143,19.145,1.87,1.87,6.55,61.87,4.025,7.57,
2021/09/02,08:34:17,-0.4390,28.587,30.751,50.664,46958.744,1019.011,19.013,1.54,1.54,5.21,61.89,4.030,7.58,
2021/09/02,08:34:17,-0.4783,28.582,30.660,50.526,46835.051,1018.944,18.946,1.35,1.35,4.21,61.91,4.033,7.58,
2021/09/02,08:34:17,-0.4783,28.577,29.954,49.482,45871.638,1018.417,18.419,1.24,1.24,3.49,61.95,4.052,7.57,
2021/09/02,08:34:17,-0.5568,28.573,5.379,10.288,9538.732,1000.088,0.091,1.23,1.23,3.66,61.97,4.644,7.56,
2021/09/02,08:34:17,-0.5568,28.569,1.244,2.600,2410.871,997.003,-2.995,2.10,2.10,29.48,62.02,4.756,7.58,
2021/09/02,08:34:17,-0.5568,28.561,1.061,2.235,2072.764,996.868,-3.129,-0.95,-0.95,903.37,62.21,4.777,7.57,
2021/09/02,08:34:17,-0.5568,28.536,1.174,2.460,2282.416,996.960,-3.037,-0.80,-0.80,1257.39,62.79,4.817,7.57,
2021/09/02,08:34:17,-0.5568,28.509,0.744,1.592,1478.247,996.646,-3.351,1.81,1.81,985.04,63.61,4.889,7.60,
2021/09/02,08:34:17,-0.5568,28.485,0.202,0.448,416.159,996.246,-3.752,1.29,1.29,953.31,64.40,4.963,7.58,
2021/09/02,08:34:18,-0.5176,28.461,0.099,0.217,201.283,996.176,-3.822,-4.27,-4.27,1253.10,64.96,5.009,7.57,
2021/09/02,08:34:18,-0.5372,28.452,0.051,0.103,95.832,996.142,-3.856,-0.79,-0.79,431.49,65.44,5.047,7.57,
2021/09/02,08:34:18,-0.5372,28.442,0.037,0.070,64.661,996.134,-3.863,0.11,0.11,112.85,65.79,5.073,7.58,
2021/09/02,08:34:18,-0.5568,28.424,0.035,0.065,60.076,996.138,-3.860,0.23,0.23,33.34,66.21,5.106,7.57,
2021/09/02,08:34:18,-0.5372,28.406,0.035,0.063,58.826,996.143,-3.855,0.25,0.25,12.34,66.43,5.123,7.56,
2021/09/02,08:34:18,-0.5568,28.392,0.033,0.060,56.232,996.146,-3.852,0.19,0.19,6.45,66.70,5.144,7.57,
2021/09/02,08:34:18,-0.5568,28.389,0.033,0.059,54.949,996.146,-3.851,0.09,0.09,4.07,66.85,5.156,7.56,
2021/09/02,08:34:18,-0.5568,28.388,0.033,0.058,54.030,996.146,-3.851,0.01,0.01,5.40,67.05,5.171,7.58,
2021/09/02,08:34:18,-0.5568,28.381,0.032,0.057,53.295,996.148,-3.849,0.05,0.05,3.36,67.31,5.192,7.57,
2021/09/02,08:34:18,-0.5568,28.371,0.032,0.057,52.893,996.151,-3.847,0.05,0.05,2.69,67.43,5.201,7.57,
2021/09/02,08:34:19,-0.5568,28.363,0.032,0.056,51.887,996.153,-3.845,0.23,0.23,3.07,67.50,5.206,7.58,
2021/09/02,08:34:19,-0.5568,28.356,0.031,0.055,51.342,996.155,-3.843,0.02,0.02,3.57,67.71,5.222,7.56,
2021/09/02,08:34:19,-0.5568,28.345,0.031,0.055,50.816,996.158,-3.840,-0.05,-0.05,2.22,67.88,5.235,7.56,
2021/09/02,08:34:19,-0.5568,28.332,0.031,0.054,50.505,996.161,-3.836,-0.01,-0.01,1.64,68.03,5.247,7.56,
2021/09/02,08:34:19,-0.5568,28.319,0.031,0.054,50.011,996.165,-3.833,0.03,0.03,1.28,68.09,5.251,7.57,
2021/09/02,08:34:19,-0.5764,28.305,0.031,0.053,49.730,996.169,-3.829,0.00,0.00,1.24,68.10,5.252,7.56,
2021/09/02,08:34:19,-0.5568,28.290,0.030,0.051,47.947,996.173,-3.825,0.05,0.05,1.34,68.17,5.258,7.54,
2021/09/02,08:34:19,-0.5764,28.271,0.030,0.051,47.244,996.178,-3.820,0.07,0.07,1.29,68.24,5.263,7.57,
2021/09/02,08:34:19,-0.5764,28.248,0.029,0.050,46.683,996.184,-3.814,0.04,0.04,1.39,68.32,5.269,7.55,
2021/09/02,08:34:19,-0.5764,28.209,0.029,0.050,46.388,996.195,-3.802,-0.02,-0.02,1.34,68.37,5.273,7.57,
2021/09/02,08:34:20,-0.5764,28.161,0.029,0.049,45.702,996.209,-3.789,-0.01,-0.01,1.31,68.41,5.277,7.56,
2021/09/02,08:34:20,-0.5568,28.119,0.029,0.048,45.092,996.221,-3.777,0.01,0.01,0.91,68.44,5.280,7.56,
2021/09/02,08:34:20,-0.5764,28.076,0.028,0.047,44.117,996.232,-3.765,0.01,0.01,0.80,68.49,5.284,7.55,
2021/09/02,08:34:20,-0.5764,28.031,0.028,0.046,43.434,996.245,-3.752,0.00,0.00,0.71,68.53,5.287,7.53,
2021/09/02,08:34:20,-0.5568,27.993,0.028,0.045,42.610,996.256,-3.742,-0.01,-0.01,0.87,68.53,5.287,7.53,
2021/09/02,08:34:20,-0.5764,27.972,0.027,0.045,41.828,996.261,-3.736,0.01,0.01,0.77,68.54,5.287,7.55,
2021/09/02,08:34:20,-0.5568,27.966,0.027,0.044,41.381,996.263,-3.735,-0.01,-0.01,0.74,68.59,5.292,7.56,
2021/09/02,08:34:20,-0.5568,27.976,0.027,0.044,41.185,996.260,-3.737,0.02,0.02,0.65,68.65,5.296,7.55,
2021/09/02,08:34:20,-0.5568,27.982,0.027,0.044,41.034,996.258,-3.739,0.01,0.01,0.63,68.73,5.302,7.54,
2021/09/02,08:34:20,-0.5568,27.989,0.027,0.044,40.948,996.256,-3.741,-0.02,-0.02,0.61,68.79,5.306,7.56,
2021/09/02,08:34:21,-0.5568,27.993,0.027,0.043,40.711,996.255,-3.742,-0.01,-0.01,0.60,68.88,5.314,7.55,
2021/09/02,08:34:21,-0.5764,27.988,0.027,0.043,40.136,996.256,-3.741,-0.02,-0.02,0.55,68.95,5.319,7.55,
2021/09/02,08:34:21,-0.5764,27.986,0.026,0.042,39.726,996.256,-3.741,0.00,0.00,0.55,69.10,5.331,7.55,
2021/09/02,08:34:21,-0.5568,27.984,0.026,0.042,39.768,996.257,-3.740,-0.05,-0.05,0.60,69.20,5.339,7.56,
2021/09/02,08:34:21,-0.5568,27.975,0.026,0.042,39.564,996.260,-3.738,-0.04,-0.04,0.65,69.20,5.339,7.55,
2021/09/02,08:34:21,-0.5764,27.968,0.026,0.042,39.325,996.262,-3.736,-0.04,-0.04,0.60,69.32,5.349,7.55,
2021/09/02,08:34:21,-0.5568,27.975,0.026,0.042,39.184,996.259,-3.738,-0.05,-0.05,0.61,69.33,5.349,7.56,
2021/09/02,08:34:21,-0.5764,27.987,0.026,0.042,38.959,996.256,-3.741,-0.05,-0.05,0.67,69.41,5.355,7.54,
2021/09/02,08:34:21,-0.5568,27.988,0.026,0.041,38.836,996.256,-3.742,-0.05,-0.05,0.72,69.46,5.359,7.54,
2021/09/02,08:34:21,-0.5568,27.990,0.026,0.041,38.662,996.255,-3.742,-0.02,-0.02,0.64,69.50,5.362,7.56,
2021/09/02,08:34:22,-0.5568,27.995,0.026,0.041,38.571,996.254,-3.744,-0.02,-0.02,0.57,69.58,5.369,7.56,
2021/09/02,08:34:22,-0.5764,28.004,0.026,0.041,38.414,996.251,-3.746,-0.04,-0.04,0.55,69.68,5.378,7.54,
2021/09/02,08:34:22,-0.5568,28.006,0.026,0.041,38.104,996.250,-3.747,-0.03,-0.03,0.55,69.77,5.386,7.56,
2021/09/02,08:34:22,-0.5764,28.000,0.026,0.041,38.065,996.252,-3.745,-0.05,-0.05,0.53,69.73,5.384,7.53,
2021/09/02,08:34:22,-0.5568,28.000,0.026,0.041,38.199,996.252,-3.745,-0.06,-0.06,0.45,69.82,5.392,7.54,
2021/09/02,08:34:22,-0.5764,28.000,0.026,0.041,38.138,996.252,-3.745,-0.03,-0.03,0.45,69.87,5.397,7.56,
2021/09/02,08:34:22,-0.5568,27.997,0.026,0.040,37.952,996.253,-3.745,-0.02,-0.02,0.43,69.95,5.403,7.53,
